"TIME","GEO","GEO_LABEL","UNIT","NA_ITEM","NA_ITEM_LABEL","Value","Flag and Footnotes"
2006,"MK","Former Yugoslav Republic of Macedonia, the","Current prices, million euro","B1GQ","Gross domestic product at market prices",5472.2,""
2006,"MK","Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",6146.1,""
2006,"MK","Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",86.5,""
2006,"AL","Albania","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
2006,"AL","Albania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
2006,"AL","Albania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
2006,"RS","Serbia","Current prices, million euro","B1GQ","Gross domestic product at market prices",24434.6,""
2006,"RS","Serbia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",27377.2,""
2006,"RS","Serbia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",92,""
2006,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","B1GQ","Gross domestic product at market prices",NA,""
2006,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",NA,""
2006,"XK","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",NA,""
2007,"BE","Belgium","Current prices, million euro","B1GQ","Gross domestic product at market prices",344713,""
2007,"BE","Belgium","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",361135.4,""
2007,"BE","Belgium","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",98.9,""
2007,"BG","Bulgaria","Current prices, million euro","B1GQ","Gross domestic product at market prices",32708,""
2007,"BG","Bulgaria","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",37260.2,""
2007,"BG","Bulgaria","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",98.8,""
2007,"CZ","Czech Republic","Current prices, million euro","B1GQ","Gross domestic product at market prices",138004,""
2007,"CZ","Czech Republic","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",156399.3,""
2007,"CZ","Czech Republic","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",100,""
2007,"DK","Denmark","Current prices, million euro","B1GQ","Gross domestic product at market prices",233439.5,""
2007,"DK","Denmark","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",252205.4,""
2007,"DK","Denmark","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",104.4,""
2007,"DE","Germany (until 1990 former territory of the FRG)","Current prices, million euro","B1GQ","Gross domestic product at market prices",2513230,""
2007,"DE","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",2598378.4,""
2007,"DE","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",100.7,""
2007,"EE","Estonia","Current prices, million euro","B1GQ","Gross domestic product at market prices",16246.4,""
2007,"EE","Estonia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",17810.3,""
2007,"EE","Estonia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",121,""
2007,"IE","Ireland","Current prices, million euro","B1GQ","Gross domestic product at market prices",197053.7,""
2007,"IE","Ireland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",179263.1,""
2007,"IE","Ireland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",107.9,""
2007,"EL","Greece","Current prices, million euro","B1GQ","Gross domestic product at market prices",232694.6,""
2007,"EL","Greece","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",250720.7,""
2007,"EL","Greece","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",110.9,""
2007,"ES","Spain","Current prices, million euro","B1GQ","Gross domestic product at market prices",1080807,""
2007,"ES","Spain","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1108450,""
2007,"ES","Spain","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",102.5,""
2007,"FR","France","Current prices, million euro","B1GQ","Gross domestic product at market prices",1945670,""
2007,"FR","France","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",2015415,""
2007,"FR","France","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",100.8,""
2007,"HR","Croatia","Current prices, million euro","B1GQ","Gross domestic product at market prices",43925.8,""
2007,"HR","Croatia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",48438.6,""
2007,"HR","Croatia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",107.6,""
2007,"IT","Italy","Current prices, million euro","B1GQ","Gross domestic product at market prices",1609550.8,""
2007,"IT","Italy","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1687143.2,""
2007,"IT","Italy","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",105.1,""
2007,"CY","Cyprus","Current prices, million euro","B1GQ","Gross domestic product at market prices",17453.8,""
2007,"CY","Cyprus","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",18572.6,""
2007,"CY","Cyprus","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",97.1,""
2007,"LV","Latvia","Current prices, million euro","B1GQ","Gross domestic product at market prices",22639.5,""
2007,"LV","Latvia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",22369.7,""
2007,"LV","Latvia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",125.9,""
2007,"LT","Lithuania","Current prices, million euro","B1GQ","Gross domestic product at market prices",29040.7,""
2007,"LT","Lithuania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",31542,""
2007,"LT","Lithuania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",112.5,""
2007,"LU","Luxembourg","Current prices, million euro","B1GQ","Gross domestic product at market prices",36766.1,""
2007,"LU","Luxembourg","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",39863.8,""
2007,"LU","Luxembourg","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",100.9,""
2007,"HU","Hungary","Current prices, million euro","B1GQ","Gross domestic product at market prices",101605.9,""
2007,"HU","Hungary","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",103447.9,""
2007,"HU","Hungary","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",105.3,""
2007,"MT","Malta","Current prices, million euro","B1GQ","Gross domestic product at market prices",5757.5,""
2007,"MT","Malta","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",6323,""
2007,"MT","Malta","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",95.8,""
2007,"NL","Netherlands","Current prices, million euro","B1GQ","Gross domestic product at market prices",613280,""
2007,"NL","Netherlands","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",636346.9,""
2007,"NL","Netherlands","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",100.8,""
2007,"AT","Austria","Current prices, million euro","B1GQ","Gross domestic product at market prices",282346.9,""
2007,"AT","Austria","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",295889.4,""
2007,"AT","Austria","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",100.4,""
2007,"PL","Poland","Current prices, million euro","B1GQ","Gross domestic product at market prices",313654.1,""
2007,"PL","Poland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",326958,""
2007,"PL","Poland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",90.4,""
2007,"PT","Portugal","Current prices, million euro","B1GQ","Gross domestic product at market prices",175467.7,""
2007,"PT","Portugal","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",181635.3,""
2007,"PT","Portugal","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",100.9,""
2007,"RO","Romania","Current prices, million euro","B1GQ","Gross domestic product at market prices",125403.4,""
2007,"RO","Romania","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",126759.6,""
2007,"RO","Romania","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",100,""
2007,"SI","Slovenia","Current prices, million euro","B1GQ","Gross domestic product at market prices",35152.6,""
2007,"SI","Slovenia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",37596.7,""
2007,"SI","Slovenia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",103.7,""
2007,"SK","Slovakia","Current prices, million euro","B1GQ","Gross domestic product at market prices",56090.6,""
2007,"SK","Slovakia","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",64223.9,""
2007,"SK","Slovakia","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",95.3,""
2007,"FI","Finland","Current prices, million euro","B1GQ","Gross domestic product at market prices",186584,""
2007,"FI","Finland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",196623,""
2007,"FI","Finland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",105.1,""
2007,"SE","Sweden","Current prices, million euro","B1GQ","Gross domestic product at market prices",356434.3,""
2007,"SE","Sweden","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",369320.5,""
2007,"SE","Sweden","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",100.1,""
2007,"UK","United Kingdom","Current prices, million euro","B1GQ","Gross domestic product at market prices",2168911.7,""
2007,"UK","United Kingdom","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",1872705.8,""
2007,"UK","United Kingdom","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",103.3,""
2007,"IS","Iceland","Current prices, million euro","B1GQ","Gross domestic product at market prices",15565.2,""
2007,"IS","Iceland","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",10717.7,""
2007,"IS","Iceland","Chain linked volumes, index 2010=100","B1GQ","Gross domestic product at market prices",107.2,""
2007,"NO","Norway","Current prices, million euro","B1GQ","Gross domestic product at market prices",293128,""
2007,"NO","Norway","Chain linked volumes (2010), million euro","B1GQ","Gross domestic product at market prices",325704.3,""
