"rgn_id","basin","year","variable","value","unit","data_descrip","bhi_goal"
18,"Gdansk Basin",2009,8,4.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2009,8,3.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2009,9,5.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2009,9,8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2009,9,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,9,9,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,9,8.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2009,9,8.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,9,9,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,9,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,9,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,9,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2009,9,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2009,9,5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2009,9,6,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2009,9,6,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2009,9,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,6,8.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,6,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,6,9,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2010,6,9.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,6,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,6,2.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,6,1.8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,6,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,6,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,6,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,6,10,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,6,5.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,6,5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,6,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2010,6,3.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2010,6,3,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2010,6,2.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,6,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,8,8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,8,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,8,6.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,8,7.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2010,8,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,8,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,8,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,8,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,8,4.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,8,7.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,8,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,8,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,8,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2010,8,3.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2010,8,4,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2010,8,2.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2010,8,4,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2010,9,3,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2010,9,2,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2010,9,5.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,9,9,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,9,9,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,9,9,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2010,9,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,9,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,9,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,9,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,9,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,9,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2010,9,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,9,8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2010,9,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2010,9,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2010,9,6,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,6,4.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,6,6.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,6,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,6,15.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,6,15.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,6,14.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,6,11.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,6,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,6,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,6,7.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,6,7.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,6,10,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,6,17.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,6,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,6,3,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,6,4.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,6,8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,4.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,8.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,2,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,2.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,5.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,8,3,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,8,3,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,8,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,8,4.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,8,4.8,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,8,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,5.8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,6.3,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,6.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,7.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,7.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,7,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2011,8,8,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2011,8,7.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2011,8,8.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2011,8,5.5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2011,8,5,"secchi depth m","summer secchi observations","eut"
14,"Bornholm Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,6.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,6.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,6.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,6.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,7.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,6.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,7.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,5.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,8,8.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,7.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,7,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,8,7,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,9,6.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,9,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,9,6,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,9,5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,9,12,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,9,4.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,9,3.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,9,4.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,9,4,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,9,4,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,9,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,9,4,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,9,6.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2011,9,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,9,6.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,9,6.5,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2011,9,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,9,6.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2011,9,8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2011,9,7.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2012,8,5.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2012,6,9,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2012,6,8.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2012,6,9,"secchi depth m","summer secchi observations","eut"
15,"Bornholm Basin",2012,6,9.5,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2012,6,8,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2012,6,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2012,6,4,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2012,6,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2012,6,7,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2012,6,10,"secchi depth m","summer secchi observations","eut"
17,"Bornholm Basin",2012,6,8,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2012,6,7.5,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2012,6,7,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2012,6,6.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2012,6,5.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2012,6,5.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2012,6,5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2012,8,3.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2012,8,4.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2012,8,5.5,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2012,8,6,"secchi depth m","summer secchi observations","eut"
18,"Gdansk Basin",2012,8,4,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2012,8,6,"secchi depth m","summer secchi observations","eut"
21,"Eastern Gotland Basin",2012,8,5.5,"secchi depth m","summer secchi observations","eut"
