"station","rgn_id","year","value","variable","basin","bhi_goal","unit","data_descrip"
"LWLA",21,2012,0.0174,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,0.1647,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,0.1281,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,0.2037,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,0.4983,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,0.171,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,0.2484,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,0.6978,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2013,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.1095,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.1044,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.1287,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.1086,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.0777,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.1191,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.0891,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.045,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.0471,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.0246,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.1287,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.0759,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.0219,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.108,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.0354,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.1536,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.114,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.1158,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.105,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2004,0.1566,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,0.0054,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,0.0249,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,0.0033,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,0.000303,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,0.0042,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2005,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.0885,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.009,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.0339,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.0111,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.0156,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.0039,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.0381,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.000513,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.0135,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.0666,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.0351,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.078,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.1248,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.2154,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.1047,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2006,0.0231,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.003,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.0084,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.0132,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.0126,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.00153,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.0084,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.006,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.0078,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.0111,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.0111,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.0354,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.012,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.0252,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2007,0.0594,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,3e-04,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,0.0303,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,0.0462,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,0.0726,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,0.0864,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,0.0414,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,0.0411,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,0.0912,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,0.0639,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,0.0696,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LKOL",17,2008,0.057,"total TEQ dioxin-like pcb","Bornholm Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0321,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0837,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0543,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0363,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0759,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0813,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0633,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0918,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0702,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0324,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0297,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0609,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.1062,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0648,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0909,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0984,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0783,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0768,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.0999,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2004,0.1137,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2005,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2005,0.0012,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2005,0.0027,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2005,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2005,0.0108,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2005,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2005,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
"LWLA",21,2005,3e-04,"total TEQ dioxin-like pcb","Eastern Gotland Basin","CON","TEQ pg/g","unique herring samples reference ids"
